NULL HEADER,NULL HEADER,NULL HEADER,NULL HEADER,NULL HEADER 
Metabolite 1,1,1,2-propanediol:5
Metabolite 2,2,1,3-dihydroxyacetone:4,dihydroxyacetone:1
Metabolite 3,1,1,5-anhydroglucitol (1,5-ag):9
Metabolite 4,1,10-heptadecenoate (17:1n7):8
Metabolite 5,1,10-nonadecenoate (19:1n9):8
Metabolite 6,1,13-hode + 9-hode:7
Metabolite 7,1,15-methylpalmitate (isobar with 2-methylpalmitate):3
Metabolite 8,1,16-hydroxypalmitate:1
Metabolite 9,2,1-arachidonoyl-gpc* (20:4)*:1,1-arachidonoylglycerophosphocholine*:3
Metabolite 10,2,1-arachidonoyl-gpe* (20:4)*:1,1-arachidonoylglycerophosphoethanolamine*:7
Metabolite 11,1,1-arachidonoylglycerophosphoinositol*:6
Metabolite 12,1,1-arachidonylglycerol:2
Metabolite 13,1,1-docosahexaenoylglycerophosphocholine*:1
Metabolite 14,1,1-heptadecanoylglycerophosphocholine:4
Metabolite 15,1,1-heptadecanoylglycerophosphoethanolamine*:3
Metabolite 16,1,1-linoleoylglycerol (1-monolinolein):3
Metabolite 17,1,1-linoleoylglycerophosphocholine:7
Metabolite 18,1,1-linoleoylglycerophosphoethanolamine*:3
Metabolite 19,1,1-methylimidazoleacetate:4
Metabolite 20,2,1-myristoyl-gpc (14:0):1,1-myristoylglycerophosphocholine:7
Metabolite 21,1,1-myristoylglycerophosphoethanolamine:1
Metabolite 22,2,1-oleoylglycerol (1-monoolein):5,1-oleoylglycerol (18:1):1
Metabolite 23,2,1-oleoyl-gpc (18:1):1,1-oleoylglycerophosphocholine:7
Metabolite 24,2,1-oleoyl-gpe (18:1):1,1-oleoylglycerophosphoethanolamine:7
Metabolite 25,1,1-oleoylglycerophosphoinositol*:4
Metabolite 26,1,1-oleoylglycerophosphoserine:2
Metabolite 27,1,1-palmitoleoylglycerophosphocholine*:5
Metabolite 28,1,1-palmitoleoylglycerophosphoethanolamine*:1
Metabolite 29,2,1-palmitoylglycerol (1-monopalmitin):6,1-palmitoylglycerol (16:0):1
Metabolite 30,2,1-palmitoyl-gpc (16:0):1,1-palmitoylglycerophosphocholine:7
Metabolite 31,2,1-palmitoyl-gpe (16:0):1,1-palmitoylglycerophosphoethanolamine:6
Metabolite 32,1,1-palmitoylglycerophosphoinositol*:6
Metabolite 33,1,1-palmitoylplasmenylethanolamine*:5
Metabolite 34,1,1-pentadecanoylglycerophosphocholine*:3
Metabolite 35,2,1-stearoylglycerol (1-monostearin):7,1-stearoylglycerol (18:0):1
Metabolite 36,2,1-stearoyl-gpc (18:0):1,1-stearoylglycerophosphocholine:7
Metabolite 37,2,1-stearoyl-gpe (18:0):1,1-stearoylglycerophosphoethanolamine:7
Metabolite 38,1,1-stearoylglycerophosphoinositol:7
Metabolite 39,2,2-aminoadipate:9,aminoadipic acid:1
Metabolite 40,1,2-aminobutyrate:8
Metabolite 41,1,2-arachidonoylglycerophosphocholine*:7
Metabolite 42,1,2-arachidonoylglycerophosphoethanolamine*:7
Metabolite 43,1,2'-deoxyadenosine 3'-monophosphate:1
Metabolite 44,1,2'-deoxycytidine 3'-monophosphate:1
Metabolite 45,1,2'-deoxyguanosine:7
Metabolite 46,1,2'-deoxyinosine:8
Metabolite 47,1,2-docosahexaenoylglycerophosphocholine*:1
Metabolite 48,1,2-docosahexaenoylglycerophosphoethanolamine*:6
Metabolite 49,1,2-docosapentaenoylglycerophosphocholine*:1
Metabolite 50,1,2-docosapentaenoylglycerophosphoethanolamine*:6
Metabolite 51,1,2-eicosatrienoylglycerophosphocholine*:1
Metabolite 52,1,2-ethylhexanoate:3
Metabolite 53,1,2-hydroxyacetaminophen sulfate*:7
Metabolite 54,2,2-hydroxybutyrate (ahb):9,2-hydroxybutyric acid sodium salt:1
Metabolite 55,1,2-hydroxyglutarate:6
Metabolite 56,1,2-hydroxyhippurate (salicylurate):4
Metabolite 57,1,2-hydroxyisobutyrate:1
Metabolite 58,1,2-hydroxypalmitate:8
Metabolite 59,1,2-isopropylmalate:1
Metabolite 60,1,2-linoleoylglycerol (2-monolinolein):4
Metabolite 61,1,2-linoleoylglycerophosphocholine*:7
Metabolite 62,1,2-linoleoylglycerophosphoethanolamine*:5
Metabolite 63,1,2-methoxyacetaminophen sulfate*:6
Metabolite 64,3,2-methylbutyroylcarnitine:6,2-methylbutyroylcarnitine (c5):1,2-methylbutyrylcarnitine (c5):1
Metabolite 65,1,2-myristoylglycerophosphocholine*:3
Metabolite 66,1,2-oleoylglycerol (2-monoolein):5
Metabolite 67,1,2-oleoylglycerophosphocholine*:7
Metabolite 68,1,2-oleoylglycerophosphoethanolamine*:7
Metabolite 69,1,2-oleoylglycerophosphoserine*:1
Metabolite 70,1,2-palmitoleoylglycerophosphocholine*:3
Metabolite 71,2,2-palmitoylglycerol (16:0):1,2-palmitoylglycerol (2-monopalmitin):7
Metabolite 72,1,2-palmitoylglycerophosphocholine*:7
Metabolite 73,1,2-palmitoylglycerophosphoethanolamine*:6
Metabolite 74,1,2-phosphoglycerate:3
Metabolite 75,2,2-stearoyl-gpc* (18:0)*:1,2-stearoylglycerophosphocholine*:4
Metabolite 76,1,2-stearoylglycerophosphoethanolamine*:1
Metabolite 77,2,3-(4-hydroxyphenyl)lactate:7,3-(4-hydroxyphenyl)lactate (hpla):1
Metabolite 78,1,3-(cystein-s-yl)acetaminophen*:5
Metabolite 79,1,3-(n-acetyl-l-cystein-s-yl) acetaminophen*:1
Metabolite 80,1,3,4-dihydroxyphenethyleneglycol:1
Metabolite 81,1,3-aminoisobutyrate:7
Metabolite 82,1,3-carboxy-4-methyl-5-propyl-2-furanpropanoate (cmpf):8
Metabolite 83,1,3-dehydrocarnitine*:8
Metabolite 84,1,3'-dephosphocoenzyme a:4
Metabolite 85,1,3-hydroxybutyrate (bhba):8
Metabolite 86,1,3-hydroxydecanoate:2
Metabolite 87,1,3-hydroxyhippurate:2
Metabolite 88,1,3-hydroxyoctanoate:1
Metabolite 89,1,3-indoxyl sulfate:5
Metabolite 90,1,3-methyl-2-oxovalerate:6
Metabolite 91,2,3-methylhistidine:5,3-methylhistidine (1-methylhistidine):1
Metabolite 92,1,3-phosphoglycerate:9
Metabolite 93,1,3-ureidopropionate:2
Metabolite 94,1,4-acetamidophenol:5
Metabolite 95,1,4-acetaminophen sulfate:7
Metabolite 96,1,4-androsten-3beta,17beta-diol disulfate 1*:8
Metabolite 97,1,4-guanidinobutanoate:5
Metabolite 98,1,4-hydroxybutyrate (ghb):7
Metabolite 99,1,4-hydroxyglutamate:1
Metabolite 100,1,4-hydroxyhippurate:2
Metabolite 101,1,4-hydroxyphenylacetate:3
Metabolite 102,1,4-methyl-2-oxopentanoate:8
Metabolite 103,1,5,6-dihydrouracil:9
Metabolite 104,1,5-aminovalerate:4
Metabolite 105,1,5-hete:1
Metabolite 106,1,5-methyltetrahydrofolate (5methf):2
Metabolite 107,1,5-methylthioadenosine (mta):7
Metabolite 108,1,5-methyluridine (ribothymidine):3
Metabolite 109,1,5-oxoete:1
Metabolite 110,1,5-oxoproline:8
Metabolite 111,1,6-keto prostaglandin f1alpha:3
Metabolite 112,2,6-phospho-d-gluconate:1,6-phosphogluconate:9
Metabolite 113,1,6'-sialyllactose:2
Metabolite 114,2,7-alpha-hydroxy-3-oxo-4-cholestenoate (7-hoca):6,7-hoca:1
Metabolite 115,1,7-alpha-hydroxycholesterol:3
Metabolite 116,1,7-beta-hydroxycholesterol:4
Metabolite 117,3,acetylcarnitine:7,acetylcarnitine (c2):1,acetylcarnitine dl:1
Metabolite 118,1,ac-ser-asp-lys-pro-oh:3
Metabolite 119,1,adenine:8
Metabolite 120,1,adenosine:11
Metabolite 121,2,2'-amp:1,adenosine 2'-monophosphate (2'-amp):6
Metabolite 122,2,3'-amp:1,adenosine 3'-monophosphate (3'-amp):6
Metabolite 123,2,adenosine 5'-monophosphate (amp):7,amp:1
Metabolite 124,1,adenylosuccinate:4
Metabolite 125,1,adipate:1
Metabolite 126,1,adrenate (22:4n6):8
Metabolite 127,1,agmatine:3
Metabolite 128,1,alanine:11
Metabolite 129,1,alanylalanine:3
Metabolite 130,1,alanylglutamate:1
Metabolite 131,1,alanylglycine:2
Metabolite 132,1,alanylisoleucine:2
Metabolite 133,1,alanylleucine:7
Metabolite 134,1,alanylmethionine:1
Metabolite 135,1,alanylphenylalanine:4
Metabolite 136,1,alanylthreonine:1
Metabolite 137,1,alanyltryptophan:1
Metabolite 138,1,alanyltyrosine:4
Metabolite 139,1,alanylvaline:3
Metabolite 140,1,allo-threonine:4
Metabolite 141,1,alpha-glutamylglutamate:2
Metabolite 142,1,alpha-glutamyltryptophan:1
Metabolite 143,1,alpha-glutamyltyrosine:2
Metabolite 144,1,alpha-hydroxyisovalerate:7
Metabolite 145,2,a-tocopherol:1,alpha-tocopherol:7
Metabolite 146,1,androsterone sulfate:4
Metabolite 147,1,anserine:4
Metabolite 148,1,arabitol:6
Metabolite 149,1,arabonate:3
Metabolite 150,1,arachidate (20:0):2
Metabolite 151,1,arachidonate (20:4n6):9
Metabolite 152,1,arginine:10
Metabolite 153,1,argininosuccinate:4
Metabolite 154,1,arginylleucine:1
Metabolite 155,1,arginylmethionine:1
Metabolite 156,1,arginylphenylalanine:1
Metabolite 157,1,arginyltyrosine:1
Metabolite 158,1,arginylvaline:1
Metabolite 159,2,ascorbate (vitamin c):9,ascorbic acid:1
Metabolite 160,1,asparagine:11
Metabolite 161,2,aspartate:10,aspartic acid:1
Metabolite 162,1,aspartate-glutamate:3
Metabolite 163,1,aspartylleucine:4
Metabolite 164,1,aspartylphenylalanine:7
Metabolite 165,1,aspartyltryptophan:1
Metabolite 166,1,aspartylvaline:1
Metabolite 167,1,atenolol:2
Metabolite 168,1,azelate (nonanedioate):7
Metabolite 169,2,benzoate:3,benzoic acid:1
Metabolite 170,2,b-alanine:1,beta-alanine:7
Metabolite 171,1,beta-hydroxypyruvate:1
Metabolite 172,2,betaine:7,glycine betaine:1
Metabolite 173,1,beta-tocopherol:2
Metabolite 174,1,bilirubin (e,e)*:4
Metabolite 175,1,bilirubin (z,z):2
Metabolite 176,2,butyrylcarnitine:7,butyrylcarnitine (c4):1
Metabolite 177,1,caprate (10:0):6
Metabolite 178,1,caproate (6:0):7
Metabolite 179,1,caprylate (8:0):6
Metabolite 180,1,carnitine:11
Metabolite 181,2,catechol:1,catechol sulfate:6
Metabolite 182,1,celecoxib:1
Metabolite 183,1,c-glycosyltryptophan*:8
Metabolite 184,1,chiro-inositol:4
Metabolite 185,1,cholate:4
Metabolite 186,1,cholesterol:9
Metabolite 187,1,choline:7
Metabolite 188,2,choline phosphate:7,phosphocholine:1
Metabolite 189,1,cinnamoylglycine:1
Metabolite 190,2,aconitate:2,cis-aconitate:2
Metabolite 191,2,cis-vaccenate (18:1n7):6,vaccenate (18:1n7):1
Metabolite 192,1,citalopram:2
Metabolite 193,1,citramalate:1
Metabolite 194,1,citrate:10
Metabolite 195,1,citrulline:11
Metabolite 196,1,codeine:1
Metabolite 197,1,cortisol:6
Metabolite 198,1,cortisone:2
Metabolite 199,1,creatine:10
Metabolite 200,1,creatinine:9
Metabolite 201,1,cysteine:10
Metabolite 202,1,cysteine-glutathione disulfide:8
Metabolite 203,1,cysteinylglycine:4
Metabolite 204,1,cystine:8
Metabolite 205,1,cytidine:10
Metabolite 206,1,cytidine 5'-diphosphocholine:7
Metabolite 207,3,cmp:1,cytidine 5'-monophosphate (5'-cmp):7,cytidine monophosphate (cmp):2
