Metabolite Name,Log2 Fold Change,Mann-Whitney P Value FDR Adjusted,T-test P value FDR Adjusted
"1,2-dipalmitoylglycerol",-1.1807314684329739,0.050339213963098088,0.28743949295132426
"1,3-dihydroxyacetone",0.23326854563067848,0.28429149204381987,1.0
"1,5-anhydroglucitol (1,5-AG)",-0.24483372959173441,0.90289503121486536,1.0
1-arachidonoylglycerophosphocholine*,-0.024078538919126494,0.70457871987665788,1.0
1-arachidonoylglycerophosphoethanolamine*,0.8032339770532263,0.062009438866524172,0.72558450180315115
1-heptadecanoylglycerol (1-monoheptadecanoin),-0.80743236897148973,0.16383965980032242,0.35620501115549985
1-heptadecanoylglycerophosphocholine,-1.9845026234596306,0.49083979869513111,0.35620501115549985
1-linoleoylglycerophosphocholine,-0.34654261549288118,0.58944614242005899,1.0
1-methylimidazoleacetate,0.34210925818005,0.20170439174736848,1.0
1-myristoylglycerol (1-monomyristin),-1.2438257052021737,0.0444298942841952,0.39526598559220205
1-myristoylglycerophosphocholine,-1.7041401485572021,0.39095665868450219,0.35620501115549985
1-oleoylglycerol (1-monoolein),-1.32057795972194,0.050339213963098088,0.23274304961863115
1-oleoylglycerophosphocholine,-1.2954108608391601,0.59366816433648373,0.6086412464245069
1-oleoylglycerophosphoethanolamine,-0.822155722396401,0.50868077936303957,0.44870563164232335
1-oleoylglycerophosphoinositol*,-2.2881967289008736,0.19126267881186823,0.18741241152235122
1-palmitoleoylglycerophosphocholine*,-1.3744843805442164,0.26088127334324573,0.48050027526891931
1-palmitoylglycerophosphocholine,-1.1623521706954918,0.36043781996813162,0.6122685825568579
1-palmitoylglycerophosphoethanolamine,-0.98319306650924865,0.2313422508731886,0.29496694348130098
1-palmitoylglycerophosphoinositol*,-2.0420010204365413,0.15150888231824347,0.19585417894216303
1-palmitoylplasmenylethanolamine*,-1.1207656567817688,0.3440039273786567,0.29054259942974969
1-pentadecanoylglycerol (1-monopentadecanoin),-1.2770929438042478,0.036644123413566404,0.22305092909242616
1-pentadecanoylglycerophosphocholine*,-2.0604623548545922,0.28429149204381987,0.28044352042735032
1-stearoylglycerol (1-monostearin),-1.5398975787821743,0.032041128834040346,0.15583498153893025
1-stearoylglycerophosphocholine,-1.2007673918300912,0.59366816433648373,0.50709956544337276
1-stearoylglycerophosphoethanolamine,-0.89636827436054789,0.43570250640535851,0.35620501115549985
1-stearoylglycerophosphoinositol,-1.3448200900694296,0.24532844108701893,0.2626038262043312
10-heptadecenoate (17:1n7),-0.43490342052660064,0.085857311593346697,0.37214984707151882
10-nonadecenoate (19:1n9),-0.7047338310715302,0.049281894221839116,0.35620501115549985
13-HODE + 9-HODE,-0.78298850613113558,0.032041128834040346,0.47927689362443543
17-methylstearate,-0.73757983826180062,0.032041128834040346,0.28044352042735032
2'-deoxycytidine,-1.3375358081210231,0.052251355520412011,0.26234609582885676
2'-deoxycytidine 5'-monophosphate,-1.1396437112306357,0.072916318843161534,0.21585498122611363
2'-deoxyguanosine,-1.6246956978897875,0.067347571837417644,0.32925654267650362
2'-deoxyinosine,-1.4647177912841018,0.067347571837417644,0.44870563164232335
2'-O-methylguanosine,-0.44145913411243043,0.072799763230894501,0.83721439615871085
2-aminoadipate,-0.23755823370552567,0.60656286836208384,1.0
2-aminobutyrate,-0.52982020327973267,0.22499466796641537,0.35620501115549985
2-arachidonoylglycerophosphocholine*,-1.1008156821350732,0.47638900463277012,0.87234488009888544
2-arachidonoylglycerophosphoethanolamine*,-0.20161435994515522,0.49412505766876169,1.0
2-hydroxyacetaminophen sulfate*,-0.0063111965145067625,0.42090289946072618,0.79870495734994607
2-hydroxybutyrate (AHB),0.3075484833226555,0.65417548396903225,0.79870495734994607
2-hydroxypalmitate,-0.24362480530339889,0.85526734649258196,1.0
2-linoleoylglycerol (2-monolinolein),-0.96260319578172204,0.067347571837417644,0.8146231615004571
2-linoleoylglycerophosphocholine*,-1.2149868283469378,0.66933705793412057,0.68527340019053362
2-methoxyacetaminophen sulfate*,0.026799934321677352,0.57089342796342657,1.0
2-methylbutyroylcarnitine,0.27292484413848134,0.93914698040261335,1.0
2-myristoylglycerol (2-monomyristin),-1.3396052569719805,0.045652222104188046,0.35446865038350112
2-oleoylglycerol (2-monoolein),-1.1406989324965153,0.052251355520412011,0.6026652678199832
2-oleoylglycerophosphocholine*,-0.85383009262138565,0.57089342796342657,0.60672775906732179
2-oleoylglycerophosphoethanolamine*,-0.2791534809688388,0.9490387803311523,1.0
2-palmitoylglycerol (2-monopalmitin),-1.4314094930956804,0.032041128834040346,0.28044352042735032
2-palmitoylglycerophosphocholine*,-2.1690934613595916,0.29636838685690164,0.29054259942974969
2-palmitoylglycerophosphoethanolamine*,-0.73676576709967756,0.28429149204381987,0.35620501115549985
2-phosphoglycerate,0.45948577762002579,0.43570250640535851,0.6026652678199832
2-stearoylglycerol (2-monostearin),-1.3463613182254752,0.032041128834040346,0.28044352042735032
2-stearoylglycerophosphocholine*,-1.8542384982159874,0.43570250640535851,0.28743949295132426
2-stearoylglycerophosphoinositol*,-1.531458138775927,0.22336282192601736,0.29496694348130098
3-(4-hydroxyphenyl)lactate,0.12955768398303047,0.36043781996813162,1.0
3-(cystein-S-yl)acetaminophen*,-0.26537692994338313,0.56764882944403872,1.0
3-carboxy-4-methyl-5-propyl-2-furanpropanoate (CMPF),0.43750272128224094,0.9477440074145066,0.98378420847673143
3-dehydrocarnitine*,-0.25724336810957166,0.57089342796342657,1.0
3-hydroxybutyrate (BHBA),0.66302764819960014,0.306714016799218,0.44870563164232335
3-methyl-2-oxobutyrate,-0.53571270899611012,0.82303167720389148,0.77432999423795124
3-methyl-2-oxovalerate,-0.6052557886675819,0.81887150679473497,0.59102743472745156
3-phosphoglycerate,0.33394207243699875,0.50868077936303957,0.86344094585607301
3-ureidopropionate,0.0048291521858100156,0.57089342796342657,1.0
4-acetamidobutanoate,0.015241026932519259,0.57089342796342657,1.0
4-acetamidophenol,-0.0064993955707175954,0.98987240424419198,1.0
4-acetaminophen sulfate,0.095533123696089489,0.9477440074145066,1.0
"4-androsten-3beta,17beta-diol disulfate 1*",-0.45729352133317702,0.52422492120106201,1.0
4-guanidinobutanoate,-1.0010497358614965,0.09040430583505972,0.35739083721712295
4-hydroxybutyrate (GHB),-0.75234596139623289,0.20919006579293895,0.25361652147198827
4-hydroxyhippurate,0.013114653022856962,0.57089342796342657,1.0
4-hydroxyphenylacetate,0.020578287971161409,0.57089342796342657,1.0
4-hydroxyphenylpyruvate,0.91771707620386078,0.1471043905632082,0.26234609582885676
4-methyl-2-oxopentanoate,-0.59165872291232524,0.9477440074145066,0.68871178320681015
"5,6-dihydrouracil",-0.37852864811074449,0.3440039273786567,0.79585820438995802
5-aminovalerate,0.1006383186547852,0.91736474143026225,1.0
5-dodecenoate (12:1n7),-1.8341606005549627,0.050339213963098088,0.13481494127087987
5-hydroxyindoleacetate,0.0,1.0,1.0
5-oxoproline,-0.25063243209368175,0.25827391893735063,0.80354080634283465
6-keto prostaglandin F1alpha,0.12912154991441804,0.48549003178334782,1.0
6-phosphogluconate,-0.27658521789520779,0.91926848814014517,1.0
"9,10-hydroxyoctadec-12(Z)-enoic acid",-0.57440620482154114,0.032041128834040346,1.0
acetylcarnitine,0.60159508003046058,0.032041128834040346,0.21516567265870282
adenosine,-0.1198199263937625,0.58944614242005899,1.0
adenosine 2'-monophosphate (2'-AMP),-0.61398516653396007,0.36704637422998859,0.32678490839892921
adenosine 3'-monophosphate (3'-AMP),0.1659460062149373,0.35066555714281267,1.0
adenosine 5'-monophosphate (AMP),-0.24755024015820909,0.47292548095920789,1.0
"adenosine-2',3'-cyclic monophosphate",0.33266807583861507,0.29439113429520442,0.89981967078046832
adenylosuccinate,-0.90101394384367106,0.49412505766876169,0.68210162748329928
adrenate (22:4n6),-0.42620098032265885,0.85526734649258196,1.0
alanine,-0.60965249007872302,0.24452840308815205,0.37341669796278487
alanylglycine,-0.81268895631213733,0.090528654440731438,0.44870563164232335
alanylisoleucine,1.0510448930678018,0.39213963060993945,1.0
alanylleucine,1.5338147866895984,0.9490387803311523,0.79870495734994607
alanylphenylalanine,1.5476106485110139,0.15678943385113564,0.68210162748329928
alanyltyrosine,0.12259169578010311,0.62226887760546312,1.0
alanylvaline,-0.073416099730085463,0.20170439174736848,1.0
allo-threonine,0.49667400219122426,0.25527485325772753,0.26234609582885676
alpha-glutamylglutamate,-0.33735085778372415,0.2630453259387055,1.0
alpha-hydroxyisovalerate,0.73800788598691702,0.45795879813460061,0.75733163422392602
alpha-ketoglutarate,0.32821861462813706,0.24640494156566609,1.0
alpha-tocopherol,-0.76656377462606207,0.20919006579293895,0.52422066218810237
arachidonate (20:4n6),-0.39696525968363733,0.86414669353824569,1.0
arginine,-0.35627990273377214,0.36043781996813162,0.77432999423795124
argininosuccinate,-0.73700182404009384,0.08463957974608563,0.38326261375884202
ascorbate (Vitamin C),-0.45441034656161328,0.57089342796342657,0.79870495734994607
asparagine,-0.1107597262593545,0.9940701352614929,1.0
aspartate,-0.86289815121237323,0.052251355520412011,0.29576214959055014
aspartate-glutamate,-0.85620677572572756,0.067347571837417644,0.96308113967516329
aspartylphenylalanine,-0.48750749981651759,0.43375191389397216,1.0
atenolol,-0.060110816992631461,0.88822095670068424,1.0
azelate (nonanedioate),-0.55750416590128937,0.062481955872752383,0.13691447640441143
butyrylcarnitine,0.99306287743283594,0.032041128834040346,0.13481494127087987
C-glycosyltryptophan*,0.49720789859911313,0.036644123413566404,0.28044352042735032
caprate (10:0),-1.5531513940889623,0.052251355520412011,0.28278989798282572
caproate (6:0),-0.62698447517860212,0.49412505766876169,0.57512124913586982
caprylate (8:0),-0.92671712909482784,0.35741511420281036,0.69149850261311796
carnitine,-0.18996341568151751,0.36043781996813162,0.94419070821783269
chenodeoxycholate,-0.23673230963755007,0.34604657689421597,1.0
cholate,0.093167113487789693,0.55946017759047273,1.0
cholesterol,-0.3531489111940444,0.12358405857201786,0.28898550520320898
choline phosphate,-0.43820659903047765,0.20919006579293895,0.32678490839892921
citrate,2.0956492822813964,0.026789659346826825,0.13481494127087987
citrulline,0.39852245214800447,0.37623545376984346,0.68527340019053362
cortisol,-0.06606751557038873,0.9477440074145066,1.0
creatine,-0.3567208137039658,0.47421946385031849,0.37214984707151882
creatinine,-0.10856860380644967,0.78691892269518005,1.0
cysteine,-0.89511673543745829,0.16474699524148517,0.40042900451144087
cysteine-glutathione disulfide,2.8028053117149452,0.15033144486221575,0.32678490839892921
cystine,-0.51191857992526779,0.67218003448591268,0.77432999423795124
cytidine,-2.337912561226358,0.15150888231824347,0.13987950656317341
cytidine 5'-diphosphocholine,-0.36556850412933639,0.48060528299471561,0.68210162748329928
cytidine 5'-monophosphate (5'-CMP),-0.45193668488800143,0.16185461569132353,0.35620501115549985
cytidine-3'-monophosphate (3'-CMP),-1.2178731406791832,0.30157731499146873,0.16141900448726265
decanoylcarnitine,0.92345239808673074,0.17102327810194085,0.48873808596781587
deoxycarnitine,-0.61027901999342182,0.062009438866524172,0.21585498122611363
dexpanthenol,-1.3482784067838471,0.8353623338390922,1.0
dihomo-linoleate (20:2n6),-0.72833318998556873,0.10793810412439021,0.32678490839892921
dihomo-linolenate (20:3n3 or n6),-0.54964645163251225,0.62739871953869486,0.79172000169512313
dimethylarginine (SDMA + ADMA),0.098465981582535181,0.9477440074145066,1.0
diphenhydramine,-0.20312166871393161,0.42090289946072618,0.79870495734994607
docosadienoate (22:2n6),-0.54017311597677942,0.3272898013063773,0.53779305000571209
docosahexaenoate (DHA; 22:6n3),-0.59258060937851731,0.63401554729133203,0.67787781140803693
