C13857,0,1-arachidonylglycerol
C04100,0,1-linoleoylglycerophosphocholine
C03916,0,1-oleoylglycerophosphocholine
C04102,0,1-palmitoylglycerophosphocholine
D01947,0,1-stearoylglycerol (1-monostearin)
C07326,0,"1,5-anhydroglucitol (1,5-AG)"
C16356,-0.35701873593077493,"1,7-dimethylurate"
C00956,0.48761141774807709,2-aminoadipate
C02261,0,2-aminobutyrate
C05984,0,2-hydroxybutyrate (AHB)
C02630,0,2-hydroxyglutarate
C07588,-0.38429832760971244,2-hydroxyhippurate (salicylurate)
C03045,0,2-hydroxystearate
C05512,-0.35058054339407929,2'-deoxyinosine
C03672,0,3-(4-hydroxyphenyl)lactate
C05145,0,3-aminoisobutyrate
C02636,0,3-dehydrocarnitine*
C01089,0,3-hydroxybutyrate (BHBA)
C01152,-0.32750919877673929,3-methylhistidine
C00597,0,3-phosphoglycerate
C00882,-0.35058054339407929,3'-dephosphocoenzyme A
C06804,0,4-acetamidophenol
C04295,-0.38640864096407873,"4-androsten-3beta,17beta-diol disulfate 1*"
C00989,0,4-hydroxybutyrate (GHB)
C05627,-0.43898072224407536,4-vinylphenol sulfate
C05635,0,5-hydroxyindoleacetate
C00170,0,5-methylthioadenosine (MTA)
C01879,0.44873465644281901,5-oxoproline
C00429,0,"5,6-dihydrouracil"
C00345,-0.35058054339407929,6-phosphogluconate
C17337,0,7-alpha-hydroxy-3-oxo-4-cholestenoate (7-Hoca)
C02571,0,acetylcarnitine
C01996,0,acetylcholine
C00147,0.67267172961615007,adenine
C00212,0,adenosine
C00008,-0.69626233297708628,adenosine 5'-diphosphate (ADP)
C00020,0,adenosine 5'-monophosphate (AMP)
C00002,-0.82981029281873786,adenosine 5'-triphosphate (ATP)
C00301,0,adenosine 5'diphosphoribose
C16527,0,adrenate (22:4n6)
C00179,0,agmatine
C00041,0,alanine
C00026,0,alpha-ketoglutarate
C02477,0,alpha-tocopherol
C01262,0,anserine
C00474,-0.65989661805615574,arabitol
C00219,0.33334452964918493,arachidonate (20:4n6)
C00062,-0.28655023007559638,arginine
C00072,0,ascorbate (Vitamin C)
C00152,0,asparagine
C00049,0,aspartate
C08261,-0.35058054339407929,azelate (nonanedioate)
C00099,0,beta-alanine
C00719,0,betaine
C02862,0,butyrylcarnitine
C07481,0,caffeine
C00487,0,carnitine
C00386,0,carnosine
C00090,-1.2193384756811434,catechol sulfate
C00187,-0.2614948046984914,cholesterol
C00114,0,choline
C00588,0,choline phosphate
C00417,-0.70214523954511709,cis-aconitate
C08367,0,cis-vaccenate (18:1n7)
C00158,-0.55704005140683943,citrate
C00327,0,citrulline
C00010,0,coenzyme A
C00300,-0.44834058451494663,creatine
C00791,-0.84256397762235091,creatinine
C00097,0,cysteine
C01419,0,cysteinylglycine
