359,-14.5531700025455,AQP2
55,-6.4234440364988901,ACPP
389015,-10.2810820818721,SLC9A4
7369,-15.256360961800899,UMOD
53828,-11.838396345330899,FXYD4
479,-9.1422171151378109,ATP12A
90161,-8.0025538967166998,HS6ST2
143662,-10.5018416983827,MUC15
3758,-9.0910111940431708,KCNJ1
3827,-12.4403808542062,KNG1
5288,-9.2546875666189994,PIK3C2G
1288,-6.53749646148131,COL4A6
284578,-7.7308099074600403,
1852,-8.8742330470046902,DUSP9
2103,-6.8891072132438804,ESRRB
146325,-8.8793237263395195,C16orf11
6557,-11.736287351907899,SLC12A1
3273,-9.7262380897720107,HRG
7021,-9.0600540154565294,TFAP2B
55503,-6.75685320882247,TRPV6
2001,-8.9027317355419999,ELF5
10686,-7.9715983445595997,CLDN16
3766,-7.5110489963412297,KCNJ10
6340,-9.6729160461436496,SCNN1G
9073,-10.994368547518601,CLDN8
4745,-9.4960285212766298,NELL1
153572,-5.9349573509740603,IRX2
203447,-7.3727249856203301,NRK
131920,-8.7493193336269801,TMEM207
202151,-7.1441254614703,RANBP3L
155006,-10.1840399499158,TMEM213
115111,-6.9945969581879801,SLC26A7
26298,-7.5694243688249401,EHF
6493,-4.5161377705869103,SIM2
7809,-9.6756082079444408,BSND
1187,-8.5769057024782391,
54097,-6.5664511818347,FAM3B
3753,-5.6480681540468902,KCNE1
1188,-8.8352622541212096,CLCNKB
2555,-8.7050205534356095,GABRA2
6521,-9.0930750593869707,SLC4A1
54566,-5.9771100731770304,EPB41L4B
56934,-8.4030984237517306,CA10
6338,-7.1294589178572396,
148808,-4.9854141344691296,MFSD4
222171,-4.8366848312011701,PRR15
2262,-6.7252325227834797,GPC5
363,-8.4930999621158207,AQP6
124975,-8.1086981420078903,GGT6
79192,-5.9537272455125896,IRX1
154091,-3.3359348287507,SLC2A12
126,-6.9596967605186597,ADH1C
339983,-6.3958420404291703,NAT8L
5104,-7.4607125347156797,SERPINA5
51458,-10.052116724393001,RHCG
50617,-10.1123802579634,ATP6V0A4
6422,-6.9330652946259201,SFRP1
440556,-7.3566782990040602,LINC00982
56924,-5.0224778535701304,PAK6
6407,-6.2817948280260998,SEMG2
283948,-3.6306000189948402,NHLRC4
266977,-8.6993194571216002,GPR110
65997,-5.7075052985624097,RASL11B
7113,-7.6399940985203303,
6559,-8.9474753625673102,
2813,-7.9266525946769599,GP2
79679,-6.6889569449424604,VTCN1
846,-7.7989756355886097,CASR
149461,-7.55979099274255,CLDN19
140469,-6.2637296837532999,MYO3B
253012,-8.8944836253563597,HEPACAM2
138046,-8.3298290223562503,RALYL
5639,-4.1519830075429898,PRRG2
525,-7.1558217984872696,ATP6V1B1
10655,-8.6394357856101802,DMRT2
83697,-8.0115242841825296,SLC4A9
7306,-8.05157125291095,TYRP1
255189,-8.7523085455375291,PLA2G4F
2254,-7.9761063259810197,FGF9
150696,-6.4271609517984496,PROM2
2299,-9.5398115839914297,FOXI1
26049,-3.50999895115261,FAM169A
643008,-5.1251854409756099,SMIM5
1114,-5.7055939470170003,CHGB
57565,-4.5205869295258401,KLHL14
145407,-3.86662249032352,C14orf37
27124,-5.3243218789998101,INPP5J
83648,-4.4412959223122197,FAM167A
2066,-6.4044994727029403,ERBB4
54886,-7.5508552734522203,
2719,-4.94521387583237,GPC3
55040,-7.1279831811944199,EPN3
63976,-4.5851655504513404,PRDM16
9066,-4.8465391493725596,SYT7
120224,-5.2995702433528598,TMEM45B
401250,-7.5535187714648,MCCD1
6565,-4.0121670190476602,SLC15A2
245972,-7.7737452900991704,ATP6V0D2
10752,-5.1658387790702696,CHL1
120939,-6.2815528579622804,TMEM52B
1773,-4.5877304527535596,DNASE1
2625,-4.1830866562303699,GATA3
6712,-6.8803308910660199,SPTBN2
79977,-7.3538370768969799,GRHL2
113278,-3.8979427528883002,SLC52A3
340260,-5.1901697119344599,UNCX
6273,-4.4845947679367804,S100A2
6549,-6.8089422933633204,SLC9A2
57484,-4.0343824068955696,RNF150
8431,-8.2343488566904899,NR0B2
793,-9.3998700724084596,CALB1
123688,-2.2854250848919699,HYKK
55061,-4.97313112254737,SUSD4
399717,-6.8914296627484601,GATA3-AS1
57111,-7.5799589948674697,RAB25
400793,-3.3580774261308299,C1orf226
1950,-6.7184912942336501,EGF
27098,-4.6421545891584399,CLUL1
127124,-8.8574656166011891,ATP6V1G3
56649,-7.13176902514203,TMPRSS4
165082,-4.0852929199088797,GPR113
341277,-7.6331962433536802,OVCH2
79442,-5.0679027849090303,LRRC2
130733,-3.96726298105495,TMEM178A
5596,-7.0809428123904903,MAPK4
65266,-5.0899838845871601,WNK4
2642,-8.2997933483603603,GCGR
145773,-3.0577306420602,FAM81A
7103,-6.6689616794881204,TSPAN8
143098,-3.43215002219487,MPP7
6997,-7.2469697864998004,TDGF1
2160,-6.5851729118297202,F11
5101,-4.2053870712097803,PCDH9
161291,-4.37014450162554,TMEM30B
54845,-7.13407790065465,ESRP1
3897,-6.1201003416284001,L1CAM
84915,-3.2297283857631598,FAM222A
9058,-7.4243090248711701,SLC13A2
200879,-5.9558651810259899,LIPH
92737,-5.8842613807177901,DNER
476,-2.87868728268255,ATP1A1
2901,-5.4535616268710898,GRIK5
245973,-3.23963320067885,ATP6V1C2
