C00583,0,"1,2-PROPANEDIOL"
C07326,0,"1,5-ANHYDROGLUCITOL (1,5-AG)"
C05208,0,1-ARACHIDONOYLGLYCEROPHOSPHOCHOLINE*
C04100,0,1-LINOLEOYLGLYCEROPHOSPHOCHOLINE
D01947,0,1-STEAROYLGLYCEROL (1-MONOSTEARIN)
C00330,0,2'-DEOXYGUANOSINE
C05512,2.2484633482004437,2'-DEOXYINOSINE
C00956,1.3155854474862292,2-AMINOADIPATE
C02261,1.9982801698898409,2-AMINOBUTYRATE
C05984,0,2-HYDROXYBUTYRATE (AHB)
C02630,6.4865807148228383,2-HYDROXYGLUTARATE
C07588,0,2-HYDROXYHIPPURATE (SALICYLURATE)
C03045,0,2-HYDROXYSTEARATE
C00882,0,3'-DEPHOSPHOCOENZYME A
C03672,0,3-(4-HYDROXYPHENYL)LACTATE
C05145,2.4765514764644565,3-AMINOISOBUTYRATE
C01089,1.4614648730586177,3-HYDROXYBUTYRATE (BHBA)
C00671,-3.4382545801257236,3-METHYL-2-OXOVALERATE
C01152,0,3-METHYLHISTIDINE
C06804,0,4-ACETAMIDOPHENOL
C04295,0,"4-ANDROSTEN-3BETA,17BETA-DIOL DISULFATE 1*"
C00989,1.2090920106701926,4-HYDROXYBUTYRATE (GHB)
C01179,0,4-HYDROXYPHENYLPYRUVATE
C00233,-3.0488070122591786,4-METHYL-2-OXOPENTANOATE
C00429,1.9062714889654124,"5,6-DIHYDROURACIL"
C00440,1.0161650562777638,5-METHYLTETRAHYDROFOLATE (5METHF)
C00170,3.1553925060096408,5-METHYLTHIOADENOSINE (MTA)
C01879,1.8919722218583015,5-OXOPROLINE
G00265,2.6238695329645894,6'-SIALYLLACTOSE
C00345,3.2453440541868082,6-PHOSPHOGLUCONATE
C17337,0,7-ALPHA-HYDROXY-3-OXO-4-CHOLESTENOATE (7-HOCA)
C02571,1.8240618944742846,ACETYLCARNITINE
C00147,1.8768089215595007,ADENINE
C00212,2.4576794986276322,ADENOSINE
C00946,3.1031295843762772,ADENOSINE 2'-MONOPHOSPHATE (2'-AMP)
C01367,3.0903683953642425,ADENOSINE 3'-MONOPHOSPHATE (3'-AMP)
C00008,2.3738479553307847,ADENOSINE 5'-DIPHOSPHATE (ADP)
C00020,6.3429444780194606,ADENOSINE 5'-MONOPHOSPHATE (AMP)
C03794,2.9835818867441448,ADENYLOSUCCINATE
C16527,1.7377164586615297,ADRENATE (22:4N6)
C00179,2.6427365533182452,AGMATINE
C00041,2.2967363018253502,ALANINE
C02477,2.4194740086431361,ALPHA-TOCOPHEROL
C00523,-3.3325840593557428,ANDROSTERONE SULFATE
C01262,2.5014986802401618,ANSERINE
C00474,2.4051587313970635,ARABITOL
C00219,1.1624552455675974,ARACHIDONATE (20:4N6)
C00062,0.99941439119978159,ARGININE
C00072,6.0648463740963043,ASCORBATE (VITAMIN C)
C00152,3.0621085153327012,ASPARAGINE
C00049,3.9169769042646259,ASPARTATE
C03626,0,ASSYMETRIC DIMETHYLARGININE (ADMA)
C08261,0,AZELATE (NONANEDIOATE)
C00180,0,BENZOATE
C00099,4.0525020023399483,BETA-ALANINE
C00719,1.0840863600563218,BETAINE
C01571,-1.1709780297780701,CAPRATE (10:0)
C01585,-1.566765491453747,CAPROATE (6:0)
C06423,-1.246437071895153,CAPRYLATE (8:0)
C00318,1.426244165405897,CARNITINE
C00386,0,CARNOSINE
C00090,0,CATECHOL SULFATE
C00695,-0.52968255878065928,CHOLATE
C00187,1.0757459011806685,CHOLESTEROL
C00114,0.63934681354392675,CHOLINE
C00588,3.0185372172259757,CHOLINE PHOSPHATE
C08367,0,CIS-VACCENATE (18:1N7)
C00158,0,CITRATE
C00327,0,CITRULLINE
C00010,2.9930740084574841,COENZYME A
C00300,2.1024837339477007,CREATINE
C00791,0,CREATININE
C02291,3.0502457257009019,CYSTATHIONINE
C00097,4.0566923438186464,CYSTEINE
C01419,0,CYSTEINYLGLYCINE
C00491,0,CYSTINE
C00475,0,CYTIDINE
